Taxon ID,scientificName,commonName,EPBC_Status,EPBC_Name,EPBC_Effective_Date,ConservationAdviceDate,Family,Genus,NSW_Status,NSW_Name,SA_Status,SA_Name,IUCN_Status,IUCN_Name,NSW,SA
86103,Ptilonorhynchus guttatus guttatus, ,,,,,Ptilonorhynchidae,Ptilonorhynchus,,,Rare,Chlamydera guttata guttata,,,,
86098,Ptilonorhynchus nuchalis,Great Bowerbird,,,,,Ptilonorhynchidae,Ptilonorhynchus,,,,,Least Concern,Chlamydera nuchalis,,
378,Ptilonorhynchus violaceus,Satin Bowerbird,,,,,Ptilonorhynchidae,Ptilonorhynchus,,,,,Least Concern,Ptilonorhynchus violaceus,,
357,Ptiloris paradiseus,Paradise Riflebird,,,,,Paradisaeidae,Ptiloris,,,,,Least Concern,Lophorina paradisea,,
358,Ptiloris victoriae,Victoria's Riflebird,,,,,Paradisaeidae,Ptiloris,,,,,Vulnerable,Lophorina victoriae,,
87316,Ptilotula flavescens,Yellow-tinted Honeyeater,,,,,Meliphagidae,Ptilotula,,,,,Least Concern,Ptilotula flavescens,,
87322,Ptilotula fusca,Fuscous Honeyeater,,,,,Meliphagidae,Ptilotula,,,,,Least Concern,Ptilotula fusca,,
87325,Ptilotula keartlandi,Grey-headed Honeyeater,,,,,Meliphagidae,Ptilotula,,,,,Least Concern,Ptilotula keartlandi,,
87326,Ptilotula ornata,Yellow-plumed Honeyeater,,,,,Meliphagidae,Ptilotula,,,,,Least Concern,Ptilotula ornata,,
87327,Ptilotula penicillata,White-plumed Honeyeater,,,,,Meliphagidae,Ptilotula,,,,,Least Concern,Ptilotula penicillata,,
87332,Ptilotula plumula,Grey-fronted Honeyeater,,,,,Meliphagidae,Ptilotula,,,,,Least Concern,Ptilotula plumula,,
91204,Ptilotus angustifolius,Yellow-tails,,,,,Amaranthaceae,Ptilotus,,,Endangered,Ptilotus angustifolius,,,,
85052,Ptilotus aristatus subsp. aristatus, ,,,,,Amaranthaceae,Ptilotus,,,"Vulnerable, Rare","Ptilotus aristatus var. eichlerianus, Ptilotus aristatus var. aristatus",,,,Present
37073,Ptilotus barkeri, ,,,,,Amaranthaceae,Ptilotus,,,Rare,Ptilotus barkeri,,,,
3787,Ptilotus beckerianus,Ironstone Mulla Mulla,Vulnerable,Ptilotus beckerianus,16-Jul-00,,Amaranthaceae,Ptilotus,,,Vulnerable,Ptilotus beckerianus,,,,Endemic
17885,Ptilotus erubescens,"Hairy-tails, Hairy-heads",,,,,Amaranthaceae,Ptilotus,,,Rare,Ptilotus erubescens,,,Present,Present
15562,Ptilotus extenuatus, ,,,,,Amaranthaceae,Ptilotus,Extinct,Ptilotus extenuatus,,,,,Present,
84310,Ptilotus nobilis subsp. semilanatus,"Hairy Tails, Lambs' Tails",,,,,Amaranthaceae,Ptilotus,,,Endangered,Ptilotus semilanatus,,,,Present
18216,Ptilotus pyramidatus,Pyramid Mulla-mulla,Critically Endangered,Ptilotus pyramidatus,12-Dec-13,2-May-16,Amaranthaceae,Ptilotus,,,,,,,,
10651,Ptilotus remotiflorus, ,,,,,Amaranthaceae,Ptilotus,,,Vulnerable,Ptilotus sp. Cordillo Downs (B.Lay 1487),,,,Present
14969,Ptilotus robynsianus, ,,,,,Amaranthaceae,Ptilotus,,,Vulnerable,Ptilotus robynsianus,,,,Present
19654,Ptilotus schwartzii, ,,,,,Amaranthaceae,Ptilotus,,,Rare,Ptilotus schwartzii,,,,
16832,Ptilotus symonii, ,,,,,Amaranthaceae,Ptilotus,,,Rare,Ptilotus symonii,,,,
91570,Ptisana salicina,"King Fern, Para, Potato Fern",Endangered,Marattia salicina,25-Nov-03,,Marattiaceae,Ptisana,,,,,,,,
11268,Ptychosema pusillum,Dwarf Pea,Vulnerable,Ptychosema pusillum,16-Jul-00,16-Dec-08,Fabaceae,Ptychosema,,,,,,,,
17210,Ptychosperma elegans,Solitaire Palm,,,,,Arecaceae,Ptychosperma,,,,,Least Concern,Ptychosperma elegans,,
7419,Puccinellia ciliata,Puccinellia,,,,,Poaceae,Puccinellia,,,,,Data Deficient,Puccinellia ciliata,,
59363,Puffinus assimilis,Little Shearwater,,,,,Procellariidae,Puffinus,Vulnerable,Puffinus assimilis,,,Least Concern,Puffinus assimilis,Present,
1044,Puffinus gavia,Fluttering Shearwater,,,,,Procellariidae,Puffinus,,,,,Least Concern,Puffinus gavia,,
1025,Puffinus huttoni,Hutton's Shearwater,,,,,Procellariidae,Puffinus,,,,,Endangered,Puffinus huttoni,,
88570,Puffinus newelli,Newell's Shearwater,,,,,Procellariidae,Puffinus,,,,,Critically Endangered,Puffinus newelli,,
1028,Puffinus puffinus,Manx Shearwater,,,,,Procellariidae,Puffinus,,,,,Least Concern,Puffinus puffinus,,
66269,Pugnaso curtirostris,"Pugnose Pipefish, Pug-nosed Pipefish",,,,,Syngnathidae,Pugnaso,,,,,Least Concern,Pugnaso curtirostris,,Present
7175,Pullea stutzeri, ,,,,,Cunoniaceae,Pullea,,,,,Least Concern,Pullea stutzeri,,
92565,Pultenaea aculeata, ,,,,,Fabaceae,Pultenaea,Endangered,Pultenaea sp. Olinda (R.Coveny 6616),,,,,"Present, Present",
18062,Pultenaea aristata, ,Vulnerable,Pultenaea aristata,16-Jul-00,26-Mar-08,Fabaceae,Pultenaea,Vulnerable,Pultenaea aristata,,,,,Endemic,
13130,Pultenaea baeuerlenii,Budawangs Bush-pea,Endangered,Pultenaea baeuerlenii,7-Sep-23,7-Sep-23,Fabaceae,Pultenaea,Vulnerable,Pultenaea baeuerlenii,,,,,Endemic,
28504,Pultenaea brachytropis, ,,,,,Fabaceae,Pultenaea,,,,,Vulnerable,Pultenaea brachytropis,,
17076,Pultenaea dentata,Clustered Bush-pea,,,,,Fabaceae,Pultenaea,,,Vulnerable,Pultenaea dentata,,,,
11367,Pultenaea echinula, ,,,,,Fabaceae,Pultenaea,,,,,Near Threatened,Pultenaea echinula,,
78990,Pultenaea elusa,Elusive Bush-pea,Endangered,Pultenaea elusa,16-Jul-00,3-Jul-08,Fabaceae,Pultenaea,Critically Endangered,Pultenaea elusa,,,,,"Endemic, Endemic",
2334,Pultenaea euchila, ,,,,,Fabaceae,Pultenaea,,,,,Least Concern,Pultenaea euchila,,
17798,Pultenaea foliolosa, ,,,,,Fabaceae,Pultenaea,,,,,,,Present,
11887,Pultenaea glabra,"Smooth Bush-pea, Swamp Bush-pea",Vulnerable,Pultenaea glabra,16-Jul-00,3-Jul-08,Fabaceae,Pultenaea,Vulnerable,Pultenaea glabra,,,,,Endemic,
6001,Pultenaea graveolens,Scented Bush-pea,,,,,Fabaceae,Pultenaea,,,Rare,Pultenaea graveolens,,,,
11316,Pultenaea humilis, ,,,,,Fabaceae,Pultenaea,Vulnerable,Pultenaea humilis,,,,,Present,
89904,Pultenaea insularis,Beyeria Bush-pea,,,,,Fabaceae,Pultenaea,,,Endangered,Pultenaea insularis,,,,Present
65962,Pultenaea kraehenbuehlii, ,,,,,Fabaceae,Pultenaea,,,Rare,Pultenaea kraehenbuehlii,,,,
2869,Pultenaea maidenii,Maiden's Bush-pea,Extinct,Pultenaea maidenii,16-Jul-00,,Fabaceae,Pultenaea,,,,,,,,
84712,Pultenaea maritima,Coast Headland Pea,,,,,Fabaceae,Pultenaea,Vulnerable,Pultenaea maritima,,,,,Present,
56699,Pultenaea parrisiae, ,Vulnerable,Pultenaea parrisiae,16-Jul-00,1-Oct-08,Fabaceae,Pultenaea,Vulnerable,Pultenaea parrisiae,,,,,"Present, Present",
19380,Pultenaea parviflora, ,Vulnerable,Pultenaea parviflora,16-Jul-00,26-Mar-08,Fabaceae,Pultenaea,Endangered,Pultenaea parviflora,,,,,Endemic,
14013,Pultenaea pauciflora,Narrogin Pea,Vulnerable,Pultenaea pauciflora,16-Jul-00,16-Dec-08,Fabaceae,Pultenaea,,,,,,,,
21197,Pultenaea pedunculata,Matted Bush-pea,,,,,Fabaceae,Pultenaea,Endangered,Pultenaea pedunculata,,,,,Present,
85887,Pultenaea penna,Feather Bush-pea,,,,,Fabaceae,Pultenaea,,,,,Least Concern,Pultenaea penna,,
19812,Pultenaea pinifolia, ,,,,,Fabaceae,Pultenaea,,,,,Vulnerable,Pultenaea pinifolia,,
92567,Pultenaea praecipua subsp. praecipua, ,Critically Endangered,Pultenaea sp. Genowlan Point (NSW 417813),15-Dec-04,29-Sep-21,Fabaceae,Pultenaea,Critically Endangered,Pultenaea sp. Genowlan Point,,,,,"Endemic, Endemic, Endemic",
9618,Pultenaea procumbens, ,,,,,Fabaceae,Pultenaea,,,,,Least Concern,Pultenaea procumbens,,
91177,Pultenaea rodwayi, ,,,,,Fabaceae,Pultenaea,,,,,,,Present,
17630,Pultenaea scabra,Rough Bush-pea,,,,,Fabaceae,Pultenaea,,,Rare,Pultenaea scabra,,,,
2705,Pultenaea setulosa, ,Vulnerable,Pultenaea setulosa,16-Jul-00,16-Dec-08,Fabaceae,Pultenaea,,,,,Least Concern,Pultenaea setulosa,,
12715,Pultenaea trichophylla,Tufted Bush-pea,Endangered,Pultenaea trichophylla,1-Dec-09,1-Dec-09,Fabaceae,Pultenaea,,,Rare,Pultenaea trichophylla,,,,Endemic
14256,Pultenaea vestita,Feather Bush-pea,,,,,Fabaceae,Pultenaea,,,,,Least Concern,Pultenaea vestita,,
9838,Pultenaea villifera, ,,,,,Fabaceae,Pultenaea,,,,,Near Threatened,Pultenaea villifera,,
10271,Pultenaea villifera var. glabrescens,"Yellow Bush-pea, Splendid Bush-pea",Vulnerable,Pultenaea villifera var. glabrescens,16-Jul-00,,Fabaceae,Pultenaea,,,Vulnerable,Pultenaea villifera var. glabrescens,,,,Endemic
17426,Pultenaea whiteana, ,,,,,Fabaceae,Pultenaea,,,,,Vulnerable,Pultenaea whiteana,,
5061,Pultenaea williamsoniana,Williamsons Bush-pea,Vulnerable,Pultenaea williamsoniana,16-Jul-00,16-Dec-16,Fabaceae,Pultenaea,,,,,,,,
18041,Pupalia lappacea, ,,,,,Amaranthaceae,Pupalia,,,,,Least Concern,Pupalia lappacea,,
88717,Pupilla ficulnea,Central Australian Pupasnail,,,,,Pupillidae,Pupilla,,,,,Lower Risk/near threatened,Pupilla ficulnea,,
725,Purpureicephalus spurius,Red-capped Parrot,,,,,Psittacidae,Purpureicephalus,,,,,Least Concern,Purpureicephalus spurius,,
88868,Pycneus morsitans,shrimp,,,,,Atyidae,Pycneus,,,,,Near Threatened,Pycneus morsitans,,
631,Pycnonotus jocosus,Red-whiskered Bulbul,,,,,Pycnonotidae,Pycnonotus,,,,,Least Concern,Pycnonotus jocosus,,
525,Pycnoptilus floccosus,Pilotbird,Vulnerable,Pycnoptilus floccosus,2-Mar-22,2-Mar-22,Acanthizidae,Pycnoptilus,,,,,Vulnerable,Pycnoptilus floccosus,Present,
29779,Pycnosorus chrysanthus, ,,,,,Asteraceae,Pycnosorus,,,Endangered,Pycnosorus chrysanthes,,,,Present
76288,Pycnosorus globosus,"Billy Buttons, Drumsticks",,,,,Asteraceae,Pycnosorus,,,Vulnerable,Pycnosorus globosus,,,,Present
29867,Pycreus flavidus, ,,,,,Cyperaceae,Pycreus,,,,,Least Concern,Pycreus flavidus,,
88557,Pygmaeascincus koshlandae,Fine-browed Dwarf Skink,,,,,Scincidae,Pygmaeascincus,,,,,Least Concern,Pygmaeascincus koshlandae,,
88558,Pygmaeascincus sadlieri,Magnetic Island Dwarf Skink,,,,,Scincidae,Pygmaeascincus,,,,,Least Concern,Pygmaeascincus sadlieri,,
88556,Pygmaeascincus timlowi,Dwarf Litter-skink,,,,,Scincidae,Pygmaeascincus,,,,,Least Concern,Pygmaeascincus timlowi,,
1632,Pygopus lepidopodus,Common Scaly Foot,,,,,Pygopodidae,Pygopus,,,,,Least Concern,Pygopus lepidopodus,,
1633,Pygopus nigriceps,Black-headed Scaly Foot,,,,,Pygopodidae,Pygopus,,,,,Least Concern,Pygopus nigriceps,,
85421,Pygopus schraderi,Eastern Hooded Scaly-foot,,,,,Pygopodidae,Pygopus,,,,,Least Concern,Pygopus schraderi,,
1086,Pygoscelis adeliae,Adelie Penguin,,,,,Spheniscidae,Pygoscelis,,,,,Least Concern,Pygoscelis adeliae,,
1087,Pygoscelis antarcticus,Chinstrap Penguin,,,,,Spheniscidae,Pygoscelis,,,,,Least Concern,Pygoscelis antarcticus,,
1088,Pygoscelis papua,Gentoo Penguin,,,,,Spheniscidae,Pygoscelis,,,,,Least Concern,Pygoscelis papua,,
59645,Pyrrholaemus brunneus,Redthroat,,,,,Pardalotidae,Pyrrholaemus,Vulnerable,Pyrrholaemus brunneus,,,Least Concern,Pyrrholaemus brunneus,Present,Present
80860,Pyrrholaemus sagittatus,Speckled Warbler,,,,,Acanthizidae,Pyrrholaemus,Vulnerable,Chthonicola sagittata,,,Least Concern,Pyrrholaemus sagittatus,Present,
34470,Queenslandiella hyalina, ,,,,,Cyperaceae,Queenslandiella,,,,,Least Concern,Queenslandiella hyalina,,
86806,Quintalia flosculus,land snail,,,,,Helicarionidae,Quintalia,,,,,Extinct,Quintalia flosculus,,
81253,Quintalia stoddartii,Stoddart's Helicarionid Land Snail,Critically Endangered,Quintalia stoddartii,8-Jan-09,8-Jan-09,Helicarionidae,Quintalia,,,,,Extinct,Quintalia stoddartii,,
6099,Quintinia sieberi,Possum Wood,,,,,Grossulariaceae,Quintinia,,,,,Least Concern,Quintinia sieberi,,
20041,Quintinia verdonii,Grey Possumwood,,,,,Grossulariaceae,Quintinia,,,,,Least Concern,Quintinia verdonii,,
91588,Quoya zonalis,Pilbara Foxglove,Endangered,Pityrodia sp. Marble Bar (G.Woodman & D.Coultas GWDC Opp 4),11-May-18,11-May-18,Lamiaceae,Quoya,,,,,,,,
77005,Rachycentron canadum,Black Kingfish,,,,,Rachycentridae,Rachycentron,,,,,Least Concern,Rachycentron canadum,,
899,Rallina fasciata,Red-legged Crake,,,,,Rallidae,Rallina,,,,,Least Concern,Rallina fasciata,,
900,Rallina tricolor,Red-necked Crake,,,,,Rallidae,Rallina,,,,,Least Concern,Rallina tricolor,,
1262,Ramphotyphlops exocoeti,"Christmas Island Blind Snake, Christmas Island Pink Blind Snake",Vulnerable,Ramphotyphlops exocoeti,16-Jul-00,15-Jul-16,Typhlopidae,Ramphotyphlops,,,,,Endangered,Ramphotyphlops exocoeti,,
427,Ramsayornis fasciatus,Bar-breasted Honeyeater,,,,,Meliphagidae,Ramsayornis,,,,,Least Concern,Ramsayornis fasciatus,,
428,Ramsayornis modestus,Brown-backed Honeyeater,,,,,Meliphagidae,Ramsayornis,,,,,Least Concern,Ramsayornis modestus,,
90048,Ramulus stilpnoides,Christmas Island Stick-insect,,,,,Phasmatidae,Ramulus,,,,,Vulnerable,Ramulus stilpnoides,,
10577,Randia moorei,Spiny Gardenia,Endangered,Randia moorei,16-Jul-00,,Rubiaceae,Randia,Endangered,Randia moorei,,,,,Present,
64742,Rankinia diemensis,"Mountain Dragon, Mountain Heath Dragon",,,,,Agamidae,Rankinia,,,,,Least Concern,Rankinia diemensis,,
14889,Ranunculus anemoneus,Anemone Buttercup,Vulnerable,Ranunculus anemoneus,16-Jul-00,15-Jul-16,Ranunculaceae,Ranunculus,Vulnerable,Ranunculus anemoneus,,,,,Endemic,
16592,Ranunculus flammula,"Buttercup, Lesser Spearwort",,,,,Ranunculaceae,Ranunculus,,,,,Least Concern,Ranunculus flammula,,
10378,Ranunculus glabrifolius,Shining Buttercup,,,,,Ranunculaceae,Ranunculus,,,Vulnerable,Ranunculus glabrifolius,,,,Present
2466,Ranunculus inundatus,"River Buttercup, Flooded Buttercup",,,,,Ranunculaceae,Ranunculus,,,Rare,Ranunculus inundatus,,,,
12352,Ranunculus papulentus,Large River Buttercup,,,,,Ranunculaceae,Ranunculus,,,Vulnerable,Ranunculus papulentus,,,,Present
4862,Ranunculus prasinus,"Midlands Buttercup, Tunbridge Buttercup",Endangered,Ranunculus prasinus,16-Jul-00,16-Dec-16,Ranunculaceae,Ranunculus,,,,,,,,
15792,Ranunculus pumilio var. politus,Smooth-fruit Ferny Buttercup,,,,,Ranunculaceae,Ranunculus,,,Vulnerable,Ranunculus pumilio var. politus,,,,Present
19895,Ranunculus robertsonii, ,,,,,Ranunculaceae,Ranunculus,,,Rare,Ranunculus robertsonii,,,,
17146,Ranunculus sceleratus,"Celery-leaved Buttercup, Poison Buttercup, Celery Buttercup, Cursed Crowfoot",,,,,Ranunculaceae,Ranunculus,,,,,Least Concern,Ranunculus sceleratus,,
16743,Ranunculus sessiliflorus var. pilulifer,Annual Buttercup,,,,,Ranunculaceae,Ranunculus,,,Vulnerable,Ranunculus sessiliflorus var. pilulifer,,,,Present
93596,Rastrelliger faughni,Island Mackerel,,,,,Scombridae,Rastrelliger,,,,,Vulnerable,Rastrelliger faughni,,
77006,Rastrelliger kanagurta,Indian Mackerel,,,,,Scombridae,Rastrelliger,,,,,Data Deficient,Rastrelliger kanagurta,,
78,Rattus colletti,"Dusky Rat, Marrawata",,,,,Muridae,Rattus,,,,,Least Concern,Rattus colletti,,
79,Rattus exulans,"Pacific Rat, Polynesian Rat",,,,,Muridae,Rattus,,,,,Least Concern,Rattus exulans,,
80,Rattus fuscipes,"Bush Rat, Mootit",,,,,Muridae,Rattus,,,,,Least Concern,Rattus fuscipes,,
81,Rattus leucopus,"Cape York Rat, Rarrayn",,,,,Muridae,Rattus,,,,,Least Concern,Rattus leucopus,,
82,Rattus lutreolus,"Swamp Rat, Koota",,,,,Muridae,Rattus,,,Rare,Rattus lutreolus,Least Concern,Rattus lutreolus,,
25904,Rattus macleari,"Maclear's Rat, Christmas Island Rat",Extinct,Rattus macleari,16-Jul-00,,Muridae,Rattus,,,,,Extinct,Rattus macleari,,
25905,Rattus nativitatis,"Bulldog Rat, Christmas Island Burrowing Rat",Extinct,Rattus nativitatis,16-Jul-00,,Muridae,Rattus,,,,,Extinct,Rattus nativitatis,,
85,Rattus sordidus,"Canefield Rat, Minkala",,,,,Muridae,Rattus,,,,,Least Concern,Rattus sordidus,,
86,Rattus tunneyi,"Pale Field-rat, Djini",,,,,Muridae,Rattus,,,Endangered,Rattus tunneyi,Least Concern,Rattus tunneyi,Present,Present
87,Rattus villosissimus,"Long-haired Rat, Mayaroo",,,,,Muridae,Rattus,Vulnerable,Rattus villosissimus,,,Least Concern,Rattus villosissimus,Present,
871,Recurvirostra novaehollandiae,Red-necked Avocet,,,,,Recurvirostridae,Recurvirostra,,,,,Least Concern,Recurvirostra novaehollandiae,,
60687,Redigobius bikolanus,Speckled Goby,,,,,Gobiidae,Redigobius,,,,,Least Concern,Redigobius bikolanus,,
60725,Redigobius chrysosoma,Spot-fin Goby,,,,,Gobiidae,Redigobius,,,,,Least Concern,Redigobius chrysosoma,,
2995,Reedia spathacea,Reedia,Critically Endangered,Reedia spathacea,7-Jan-09,7-Jan-09,Cyperaceae,Reedia,,,,,,,,
5535,Regelia velutina, ,,,,,Myrtaceae,Regelia,,,,,Least Concern,Regelia velutina,,
92443,Requena kangaroo,a katydid,,,,,Tettigoniidae,Requena,,,,,Endangered,Requena kangaroo,,
81534,Retropinna semoni,Australian Smelt,,,,,Retropinnidae,Retropinna,,,,,Least Concern,Retropinna semoni,,
76339,Rexea solandri (eastern Australian population),Eastern Gemfish,Conservation Dependent,Rexea solandri (eastern Australian population),22-Jan-09,,Gempylidae,Rexea,,,,,,,Present,
69343,Rhadinocentrus ornatus,Ornate Rainbowfish,,,,,Melanotaeniidae,Rhadinocentrus,,,,,Vulnerable,Rhadinocentrus ornatus,,
60358,Rhadinosticta banksi, ,,,,,Isostictidae,Rhadinosticta,,,,,Least Concern,Rhadinosticta banksi,,
60357,Rhadinosticta simplex, ,,,,,Isostictidae,Rhadinosticta,,,,,Least Concern,Rhadinosticta simplex,,
86807,Rhagada gibbensis,land snail,,,,,Camaenidae,Rhagada,,,,,Vulnerable,Rhagada gibbensis,,
86808,Rhagada harti,land snail,,,,,Camaenidae,Rhagada,,,,,Vulnerable,Rhagada harti,,
11145,Rhagodia acicularis,Wongan Rhagodia,Vulnerable,Rhagodia acicularis,16-Jul-00,29-Apr-14,Chenopodiaceae,Rhagodia,,,,,,,,
90279,Rhamphosipyloidea queenslandica,Queensland Winged Beak-abdomen Stick-insect,,,,,Diapheromeridae,Rhamphosipyloidea,,,,,Near Threatened,Rhamphosipyloidea queenslandica,,
8029,Rhaphidospora bonneyana, ,Vulnerable,Rhaphidospora bonneyana,16-Jul-00,16-Dec-08,Acanthaceae,Rhaphidospora,Extinct,Rhaphidospora bonneyana,,,,,Present,
22647,Rhaponticum australe,"Austral Cornflower, Native Thistle",Vulnerable,Rhaponticum australe,16-Jul-00,16-Dec-08,Asteraceae,Rhaponticum,Extinct,Rhaponticum australe,,,,,Present,
1909,Rheobatrachus silus,Southern Gastric-brooding Frog,Extinct,Rheobatrachus silus,16-Jul-00,,Myobatrachidae,Rheobatrachus,,,,,Extinct,Rheobatrachus silus,,
1910,Rheobatrachus vitellinus,"Northern Gastric-brooding Frog, Eungella Gastric-brooding Frog",Extinct,Rheobatrachus vitellinus,16-Jul-00,,Myobatrachidae,Rheobatrachus,,,,,Extinct,Rheobatrachus vitellinus,,
1761,Rheodytes leukops,"Fitzroy River Turtle, Fitzroy Tortoise, Fitzroy Turtle, White-eyed River Diver",Vulnerable,Rheodytes leukops,16-Jul-00,3-Jul-08,Chelidae,Rheodytes,,,,,Vulnerable,Rheodytes leukops,,
86809,Rhina ancylostoma,"Shark Ray, Bowmouth Guitarfish",,,,,Rhinidae,Rhina,,,,,Critically Endangered,Rhina ancylostoma,,
66680,Rhincodon typus,Whale Shark,Vulnerable,Rhincodon typus,16-Oct-01,1-Oct-15,Rhincodontidae,Rhincodon,,,,,Endangered,Rhincodon typus,Present,
83218,Rhinella marina,Cane Toad,,,,,Bufonidae,Rhinella,,,,,Least Concern,Rhinella marina,Present,
82846,Rhinerrhizopsis matutina, ,Vulnerable,Rhinerrhizopsis matutina,16-Jul-00,16-Dec-08,Orchidaceae,Rhinerrhizopsis,,,,,,,,
175,Rhinolophus megaphyllus,Eastern Horseshoe-bat,,,,,Rhinolophidae,Rhinolophus,,,,,Least Concern,Rhinolophus megaphyllus,,
176,Rhinolophus philippinensis,Large-eared Horseshoe-bat,,,,,Rhinolophidae,Rhinolophus,,,,,Least Concern,Rhinolophus philippinensis,,
87639,Rhinolophus robertsi,"Large-eared Horseshoe Bat, Greater Large-eared Horseshoe Bat",Vulnerable,Rhinolophus robertsi,7-Dec-16,7-Dec-16,Rhinolophidae,Rhinolophus,,,,,,,,
82791,Rhinonicteris aurantia,Orange Leaf-nosed Bat,,,,,Rhinonycteridae,Rhinonicteris,,,,,Least Concern,Rhinonicteris aurantia,,
82790,Rhinonicteris aurantia (Pilbara form),Pilbara Leaf-nosed Bat,Vulnerable,Rhinonicteris aurantia (Pilbara form),4-Apr-01,10-Mar-16,Rhinonycteridae,Rhinonicteris,,,,,,,,
1146,Rhinoplocephalus bicolor,"Muller's Snake, Square-nosed Snake",,,,,Elapidae,Rhinoplocephalus,,,,,Least Concern,Rhinoplocephalus bicolor,,
90050,Rhinoptera javanica,Javanese Cowlnose Ray,,,,,Rhinopteridae,Rhinoptera,,,,,Endangered,Rhinoptera javanica,,
80688,Rhipidura albiscapa,Grey Fantail,,,,,Dicruridae,Rhipidura,,,,,Least Concern,Rhipidura albiscapa,,
80651,Rhipidura dryas,Arafura Fantail,,,,,Dicruridae,Rhipidura,,,,,Least Concern,Rhipidura dryas,,
590,Rhipidura fuliginosa,New Zealand Fantail,,,,,Dicruridae,Rhipidura,Extinct,Rhipidura fuliginosa,,,,,Present,
67106,Rhipidura fuliginosa cervina,"Lord Howe Grey Fantail, Grey Fantail (Lord Howe Island)",Extinct,Rhipidura fuliginosa cervina,16-Jul-00,,Muscicapidae,Rhipidura,,,,,,,"Extinct, Extinct",
591,Rhipidura leucophrys,Willie Wagtail,,,,,Dicruridae,Rhipidura,,,,,Least Concern,Rhipidura leucophrys,,
59494,Rhipidura phasiana,Mangrove Fantail,,,,,Dicruridae,Rhipidura,,,,,Least Concern,Rhipidura phasiana,,
592,Rhipidura rufifrons,Rufous Fantail,,,,,Dicruridae,Rhipidura,,,,,Least Concern,Rhipidura rufifrons,Present,
20109,Rhizanthella gardneri,"Western Underground Orchid, Underground Orchid",Critically Endangered,Rhizanthella gardneri,25-Sep-20,25-Sep-20,Orchidaceae,Rhizanthella,,,,,Critically Endangered,Rhizanthella gardneri,,
89853,Rhizanthella johnstonii,South Coast Underground Orchid,Critically Endangered,Rhizanthella johnstonii,25-Sep-20,25-Sep-20,Orchidaceae,Rhizanthella,,,,,Critically Endangered,Rhizanthella johnstonii,,
11768,Rhizanthella slateri,Eastern Underground Orchid,Endangered,Rhizanthella slateri,18-Dec-07,11-Apr-14,Orchidaceae,Rhizanthella,Vulnerable,Rhizanthella slateri,,,,,Present,
12720,Rhizophora apiculata, ,,,,,Rhizophoraceae,Rhizophora,,,,,Least Concern,Rhizophora apiculata,,
33152,Rhizophora mangle, ,,,,,Rhizophoraceae,Rhizophora,,,,,Least Concern,Rhizophora mangle,,
16790,Rhizophora mucronata, ,,,,,Rhizophoraceae,Rhizophora,,,,,Least Concern,Rhizophora mucronata,,
7059,Rhizophora stylosa,"Spotted Mangrove, Red Mangrove, Small-stilted  Mangrove, Spider Mangrove",,,,,Rhizophoraceae,Rhizophora,,,,,Least Concern,Rhizophora stylosa,,
92467,Rhizoprionodon acutus,Milk Shark,,,,,Carcharhinidae,Rhizoprionodon,,,,,Vulnerable,Rhizoprionodon acutus,,
84816,Rhodamnia angustifolia,Narrow-leaved Malletwood,Critically Endangered,Rhodamnia angustifolia,20-Mar-23,20-Mar-23,Myrtaceae,Rhodamnia,,,,,,,,
2832,Rhodamnia australis, ,,,,,Myrtaceae,Rhodamnia,,,,,Data Deficient,Rhodamnia australis,,
33231,Rhodamnia blairiana, ,,,,,Myrtaceae,Rhodamnia,,,,,Least Concern,Rhodamnia blairiana,,
84817,Rhodamnia longisepala, ,Critically Endangered,Rhodamnia longisepala,20-Mar-23,20-Mar-23,Myrtaceae,Rhodamnia,,,,,,,,
20665,Rhodamnia maideniana,Smooth Scrub Turpentine,Critically Endangered,Rhodamnia maideniana,20-Mar-23,20-Mar-23,Myrtaceae,Rhodamnia,Critically Endangered,Rhodamnia maideniana,,,,,Present,
15763,Rhodamnia rubescens,"Scrub Turpentine, Brown Malletwood",Critically Endangered,Rhodamnia rubescens,11-Dec-20,11-Dec-20,Myrtaceae,Rhodamnia,Critically Endangered,Rhodamnia rubescens,,,,,Present,
56065,Rhodanthe anthemoides,"White Sunray, Chamomile Everlasting",,,,,Asteraceae,Rhodanthe,,,Endangered,Rhodanthe anthemoides,,,Present,Present
56115,Rhodanthe condensata, ,,,,,Asteraceae,Rhodanthe,,,,,Least Concern,Rhodanthe condensata,,
56102,Rhodanthe oppositifolia subsp. oppositifolia,Twin-leaf Everlasting,,,,,Asteraceae,Rhodanthe,,,Vulnerable,Rhodanthe oppositifolia subsp. oppositifolia,,,,Present
91741,Rhodanthe sp. Point Lookout (J.J.Bruhl 2078), ,,,,,Asteraceae,Rhodanthe,,,,,,,Present,
18254,Rhodomyrtus macrocarpa,Finger Cherry,,,,,Myrtaceae,Rhodomyrtus,,,,,Least Concern,Rhodomyrtus macrocarpa,,
19162,Rhodomyrtus psidioides,Native Guava,Critically Endangered,Rhodomyrtus psidioides,12-Dec-20,12-Dec-20,Myrtaceae,Rhodomyrtus,Critically Endangered,Rhodomyrtus psidioides,,,,,Present,
6950,Rhodomyrtus trineura, ,,,,,Myrtaceae,Rhodomyrtus,,,,,Least Concern,Rhodomyrtus trineura,,
